seed,schedule,phase,block_position,requested_goal,local_offset,truth_table_class,raw_hard_signature,majority_agreement,tuple_consistency,pure_goal
647,y_p_q,component_1_Y,1,Y,1,raw_codeword_specific_composite,0000111100001111000010010000010100001111000000110000111100001111,0.53125,0.59375,
647,y_p_q,component_1_Y,1,Y,117,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_p_q,component_1_Y,1,Y,128,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_p_q,component_1_Y,1,Y,13,raw_codeword_specific_composite,0000111110110000111100010000111100001111101100001111001000001111,0.71875,0.9375,Y
647,y_p_q,component_1_Y,1,Y,161,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_p_q,component_1_Y,1,Y,17,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_p_q,component_1_Y,1,Y,2,raw_codeword_specific_composite,0001111100011111000110110000011100101111000100110001111100001111,0.53125,0.59375,
647,y_p_q,component_1_Y,1,Y,222,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_p_q,component_1_Y,1,Y,24,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_p_q,component_1_Y,1,Y,256,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_p_q,component_1_Y,1,Y,3,raw_codeword_specific_composite,0001111110111011010110110000011100101111101100110000101100001111,0.5625,0.6875,
647,y_p_q,component_1_Y,1,Y,33,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_p_q,component_1_Y,1,Y,4,raw_codeword_specific_composite,0000111110111011110110110000001100101111101000100000001100001111,0.5625,0.6875,
647,y_p_q,component_1_Y,1,Y,45,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_p_q,component_1_Y,1,Y,5,raw_codeword_specific_composite,0000111110101010110100110000001100101011101000101000001100001111,0.578125,0.703125,
647,y_p_q,component_1_Y,1,Y,62,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_p_q,component_1_Y,1,Y,7,raw_codeword_specific_composite,0000111110100010111100010000001100001011101000001000001000001011,0.59375,0.8125,
647,y_p_q,component_1_Y,1,Y,85,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_p_q,component_1_Y,1,Y,9,raw_codeword_specific_composite,0000111110100000111100110000101100001011101000001000001000001011,0.609375,0.828125,
647,y_p_q,component_2_P,2,P,0,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_p_q,component_2_P,2,P,1,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_p_q,component_2_P,2,P,117,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_p_q,component_2_P,2,P,128,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_p_q,component_2_P,2,P,13,raw_codeword_specific_composite,0000111111110000111100000000111100001111111100111111000100001111,0.765625,0.953125,Y
647,y_p_q,component_2_P,2,P,161,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_p_q,component_2_P,2,P,17,raw_codeword_specific_composite,0000111101000000111100000000010100001111111111111111011100001111,0.71875,0.8125,
647,y_p_q,component_2_P,2,P,2,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_p_q,component_2_P,2,P,222,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_p_q,component_2_P,2,P,24,raw_codeword_specific_composite,0000000000000000010100000000000011111111111111111111111111111111,0.75,0.96875,P
647,y_p_q,component_2_P,2,P,256,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_p_q,component_2_P,2,P,3,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_p_q,component_2_P,2,P,33,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_p_q,component_2_P,2,P,4,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_p_q,component_2_P,2,P,45,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_p_q,component_2_P,2,P,5,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_p_q,component_2_P,2,P,62,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_p_q,component_2_P,2,P,7,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_p_q,component_2_P,2,P,85,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_p_q,component_2_P,2,P,9,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_p_q,component_3_Q,3,Q,0,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_p_q,component_3_Q,3,Q,1,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_p_q,component_3_Q,3,Q,117,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,component_3_Q,3,Q,128,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,component_3_Q,3,Q,13,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_p_q,component_3_Q,3,Q,161,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,component_3_Q,3,Q,17,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_p_q,component_3_Q,3,Q,2,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_p_q,component_3_Q,3,Q,222,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,component_3_Q,3,Q,24,raw_codeword_specific_composite,0001000000000000000000000000000011111111111111111111111111111000,0.6875,0.9375,P
647,y_p_q,component_3_Q,3,Q,256,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,component_3_Q,3,Q,3,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_p_q,component_3_Q,3,Q,33,raw_codeword_specific_composite,0001000000011001000010011001000010111001100110111001111111111000,0.546875,0.921875,
647,y_p_q,component_3_Q,3,Q,4,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_p_q,component_3_Q,3,Q,45,raw_codeword_specific_composite,1001000110011001000110011001100110011001100110011001100110011000,0.703125,0.953125,Q
647,y_p_q,component_3_Q,3,Q,5,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_p_q,component_3_Q,3,Q,62,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,component_3_Q,3,Q,7,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_p_q,component_3_Q,3,Q,85,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,component_3_Q,3,Q,9,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_p_q,washout,4,,0,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,washout,4,,1,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,washout,4,,117,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,washout,4,,128,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,washout,4,,13,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,washout,4,,161,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,washout,4,,17,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,washout,4,,2,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,washout,4,,222,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,washout,4,,24,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,washout,4,,256,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,washout,4,,3,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,washout,4,,33,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,washout,4,,4,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,washout,4,,45,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,washout,4,,5,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,washout,4,,62,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,washout,4,,7,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,washout,4,,85,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_p_q,washout,4,,9,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_q_p,component_1_Y,1,Y,0,raw_codeword_specific_composite,0000101100001101000001010000000100000011000001110000110100000101,0.515625,0.703125,
647,y_q_p,component_1_Y,1,Y,1,raw_codeword_specific_composite,0000111100001111000010010000010100001111000000110000111100001111,0.53125,0.59375,
647,y_q_p,component_1_Y,1,Y,117,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_q_p,component_1_Y,1,Y,128,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_q_p,component_1_Y,1,Y,13,raw_codeword_specific_composite,0000111110110000111100010000111100001111101100001111001000001111,0.71875,0.9375,Y
647,y_q_p,component_1_Y,1,Y,161,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_q_p,component_1_Y,1,Y,17,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_q_p,component_1_Y,1,Y,2,raw_codeword_specific_composite,0001111100011111000110110000011100101111000100110001111100001111,0.53125,0.59375,
647,y_q_p,component_1_Y,1,Y,222,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_q_p,component_1_Y,1,Y,24,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_q_p,component_1_Y,1,Y,256,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_q_p,component_1_Y,1,Y,3,raw_codeword_specific_composite,0001111110111011010110110000011100101111101100110000101100001111,0.5625,0.6875,
647,y_q_p,component_1_Y,1,Y,33,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_q_p,component_1_Y,1,Y,4,raw_codeword_specific_composite,0000111110111011110110110000001100101111101000100000001100001111,0.5625,0.6875,
647,y_q_p,component_1_Y,1,Y,45,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_q_p,component_1_Y,1,Y,5,raw_codeword_specific_composite,0000111110101010110100110000001100101011101000101000001100001111,0.578125,0.703125,
647,y_q_p,component_1_Y,1,Y,62,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_q_p,component_1_Y,1,Y,7,raw_codeword_specific_composite,0000111110100010111100010000001100001011101000001000001000001011,0.59375,0.8125,
647,y_q_p,component_1_Y,1,Y,85,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_q_p,component_1_Y,1,Y,9,raw_codeword_specific_composite,0000111110100000111100110000101100001011101000001000001000001011,0.609375,0.828125,
647,y_q_p,component_2_Q,2,Q,0,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_q_p,component_2_Q,2,Q,1,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_q_p,component_2_Q,2,Q,117,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_q_p,component_2_Q,2,Q,128,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_q_p,component_2_Q,2,Q,13,raw_codeword_specific_composite,0001111111111111111111110000111100001111111100001111000000001111,0.609375,0.890625,
647,y_q_p,component_2_Q,2,Q,161,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_q_p,component_2_Q,2,Q,17,raw_codeword_specific_composite,0000111111111011111100010000111100001111111100001101000000001000,0.625,0.875,
647,y_q_p,component_2_Q,2,Q,2,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_q_p,component_2_Q,2,Q,222,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_q_p,component_2_Q,2,Q,24,raw_codeword_specific_composite,0001111111111001111111010000111100001111110100001101000000001000,0.578125,0.859375,
647,y_q_p,component_2_Q,2,Q,256,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_q_p,component_2_Q,2,Q,3,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_q_p,component_2_Q,2,Q,33,raw_codeword_specific_composite,1001000011111001111110010000111100000000111110001111000000001111,0.609375,0.828125,
647,y_q_p,component_2_Q,2,Q,4,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_q_p,component_2_Q,2,Q,45,raw_codeword_specific_composite,1001100111111001111110010001111110011001100110011001100100001001,0.640625,0.921875,
647,y_q_p,component_2_Q,2,Q,5,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_q_p,component_2_Q,2,Q,62,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_q_p,component_2_Q,2,Q,7,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
647,y_q_p,component_2_Q,2,Q,85,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_q_p,component_2_Q,2,Q,9,raw_codeword_specific_composite,0001111111111000111100010000111100001111111100001111000000001111,0.703125,0.953125,Y
647,y_q_p,component_3_P,3,P,0,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_q_p,component_3_P,3,P,1,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_q_p,component_3_P,3,P,117,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_q_p,component_3_P,3,P,128,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_q_p,component_3_P,3,P,13,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_q_p,component_3_P,3,P,161,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_q_p,component_3_P,3,P,17,raw_codeword_specific_composite,1001100110011001100110010001000110011001100110011001101110011001,0.734375,0.953125,Q
647,y_q_p,component_3_P,3,P,2,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_q_p,component_3_P,3,P,222,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_q_p,component_3_P,3,P,24,raw_codeword_specific_composite,0001000000000001000000000001000011111001110111111101111111111001,0.609375,0.921875,
647,y_q_p,component_3_P,3,P,256,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_q_p,component_3_P,3,P,3,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_q_p,component_3_P,3,P,33,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_q_p,component_3_P,3,P,4,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_q_p,component_3_P,3,P,45,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_q_p,component_3_P,3,P,5,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_q_p,component_3_P,3,P,62,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_q_p,component_3_P,3,P,7,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_q_p,component_3_P,3,P,85,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_q_p,component_3_P,3,P,9,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
647,y_q_p,washout,4,,0,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_q_p,washout,4,,1,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_q_p,washout,4,,117,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_q_p,washout,4,,128,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_q_p,washout,4,,13,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_q_p,washout,4,,161,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_q_p,washout,4,,17,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_q_p,washout,4,,2,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_q_p,washout,4,,222,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_q_p,washout,4,,24,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_q_p,washout,4,,256,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
647,y_q_p,washout,4,,3,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
